Word repartition with a count of minimum 5000 occurences, by site representation proportion.
0.000	2760
0.050	2760
0.100	2760
0.150	2760
0.200	2760
0.250	2760
0.300	2760
0.350	2760
0.400	2760
0.450	2760
0.500	2760
0.550	2760
0.600	2760
0.650	2760
0.700	2760
0.750	2760
0.800	2760
0.850	2760
0.900	2760
0.950	2760
